userWallet,credit_score,total_transactions,total_usd_volume,activity_duration_days,risk_category
0x0450c0df7db64b4793b9847384ab3b95dd7983d8,290,1,1.0636668505995822e+18,0.0,High Risk
0x044f4923a8251bf87281455eb95d030054771498,290,1,6.718919899329737e+19,0.0,High Risk
0x044f1646303ed25521cbdae0f37ca2b65d898281,290,1,1113232.98,0.0,High Risk
0x04488eb67ce58d792983ff37f3c625a204323281,290,2,2666801.64,6.8,High Risk
0x04323ff183af0dabfbd51ab6a4fbf8cb7842ede2,290,1,631153432.69,0.0,High Risk
0x027f4228e1c3080b77547885ca9297c2a410ce75,290,1,1.0330625244845672e+18,0.0,High Risk
0x004815f49c32e9ef6341dc2d53411a59de5a2daa,290,1,1.2714876244362712e+20,0.0,High Risk
0x0046d10482bc3ae87fa4cb550e36706addf2304a,290,1,1109670.15,0.0,High Risk
0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f,290,1,1.826746035113459e+17,0.0,High Risk
0x005399ba80babd299512e9efb4e0e764f673405c,290,1,97360.08,0.0,High Risk
0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,290,1,1102722.67,0.0,High Risk
0x0057bf0e2082921a880500ab18e716c46c54216e,290,1,1088988.25,0.0,High Risk
0x043ea03b7942df22cea8227ed359eeb040acfaaa,290,1,1038444.99,0.0,High Risk
0x043e9f48de29b4475b3088a69c6ae456cc8d94c1,290,1,8.135753869604153e+20,0.0,High Risk
0x043e470cbaa1d9738b673ef66ea20d19da8a7f51,290,1,8.332909408346843e+19,0.0,High Risk
0x043cd50151186c39813dc404529112be03503a80,290,2,1.3474354094069905e+21,29.0,High Risk
0x043c3bc6cb627217996f6fd26a87f4617e553a9d,290,1,1.6279044584613392e+17,0.0,High Risk
0x043bd8f57401e46a5da19545ffb50370202cc179,290,1,11459.81,0.0,High Risk
0x026b3b45e33986244fbbb060d1387bc896b0da8a,290,1,2.043382621724619e+17,0.0,High Risk
0x01a15c5109cb9935d9528c9348a2996559151c26,290,1,1091216.24,0.0,High Risk
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,290,1,1059612.56,0.0,High Risk
0x04ec067d7fc89512e7b585fde128b0e5c423cf0d,290,1,1.0356742407229857e+18,0.0,High Risk
0x04eae81b5fc871555f850f1d8c5e0c94d2791760,290,2,2259609.88,5.5,High Risk
0x04e9191932a0f33c8c13eb760727139f73d3f0e0,290,1,1.0810018794003034e+18,0.0,High Risk
0x045dc9517d18e8f968f979bde60d2efacaf4d656,290,1,2.182353344197528e+21,0.0,High Risk
0x045c7ea70b3faec4b39b6f0c91e12cfd026acbfd,290,1,1.5761224726056394e+18,0.0,High Risk
0x045bedc7e03b75fcc818d423b3ef90c2f0ab8939,290,1,1.8452956705529594e+17,0.0,High Risk
0x045a7405a16dc5591c263795f227032893ba76f5,290,1,2.0344361299291526e+17,0.0,High Risk
0x045a4fb9af81b5c09b519ec40e35d45314a556dd,290,1,1.3122985004842652e+18,0.0,High Risk
0x04487b8a3e6aff2f2ff62c718de9198d51af7680,290,1,1.8055795002665142e+17,0.0,High Risk
0x0456b014da02c47c722742426192f8a0f4114923,290,3,2029565.6,22.5,High Risk
0x04569a1012ee1dd1573763dc024a99ef43db417f,290,1,1.2432121394827386e+16,0.0,High Risk
0x04566bf9d24761ad1c8b9505bc801081a8159d64,290,2,2157435.45,7.0,High Risk
0x04559672afdfbd152670d2f1f3f7d07cc3115089,290,2,2259609.88,5.5,High Risk
0x004af1171e5783d1223056a700e992b0eccf6191,290,1,5.481093601230107e+19,0.0,High Risk
0x004a61f49faeab28ac5cc72ed26a7114d134362e,290,1,1001031.96,0.0,High Risk
0x0049f39431ab794a381deca90fa7ab85e60e6ebb,290,1,1.950305462655019e+17,0.0,High Risk
0x003f705c2e62e268891d8aa2724e32f2176dc963,290,1,1.5939348187759632e+19,0.0,High Risk
0x003ed65a094ef804c934f2427b601e03113882ff,290,2,229407503437548.1,0.0,High Risk
0x003dc03b7d7fe265e1c1db88bb1c6b1e6bcd06a7,290,1,1.456005976504559e+18,0.0,High Risk
0x003cb0842811db8d115e28f13048dd83db391dcb,290,1,1622958.93,0.0,High Risk
0x045a225d46de1f8fb90559cce505ca11d8a8c354,290,1,98890877524533.62,0.0,High Risk
0x004624a132094f106e977c369c8f2e1ebffb2ae1,290,1,1105289.37,0.0,High Risk
0x00432beb667c8908a74f35fef62882b502347e61,290,3,41673233.56,3.7,High Risk
0x00432772ed25d4eb3c6eb26dc461239b35cf8760,290,1,1.0990597666209375e+18,0.0,High Risk
0x0043260ff376a32f335de2091e8bd455d74ecef9,290,1,1109778.72,0.0,High Risk
0x00418b8ea6c6e2d5676f651bf76a368adb845e91,290,1,1.213755e+21,0.0,High Risk
0x004c788aecdcc8ae214519737576d67da3c7334a,290,1,1094747.49,0.0,High Risk
0x004c5993adfd45da327f82ec7581a6ee736bf4cb,290,1,1.02161173771573e+18,0.0,High Risk
0x004c572659319871be9d4ab337fb3df6237979d7,290,1,116498.54,0.0,High Risk
0x0467016de27a199a3372f3f9a71700ae09e515e8,290,1,1009268.06,0.0,High Risk
0x0052d655d117dae79d897213af1d4393ab32c739,290,1,1106164.41,0.0,High Risk
0x04526ea5982ca846bc7e4f87a1842f92e20d8995,290,1,1.8763434698853885e+17,0.0,High Risk
0x057f4e2ed5cddbbe33cd90e821d28c8b3ff29796,290,1,2.5894763760000038e+20,0.0,High Risk
0x021c6758d5c8f2dc1317a9a6c155dad02cf85b98,290,1,1.250833170706541e+18,0.0,High Risk
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,290,1,12746.65,0.0,High Risk
0x01765501cdd20d174c1a6fd195c2e986135b6975,290,1,1.2759067353368066e+16,0.0,High Risk
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,290,1,1.5013754491381225e+18,0.0,High Risk
0x05b048ba2f157a628eff029fbf949427a67b3b7c,290,1,1.0152074445246043e+18,0.0,High Risk
0x05b033ddba3179c3de5937e76665e5980de7df57,290,2,2.9369535895315354e+18,1.6,High Risk
0x0466354046c9f28cb0a6d9648c2b41609d24e050,290,1,1.8833697327463427e+17,0.0,High Risk
0x0463a70679a6afea907a90c84d732123c7311710,290,1,1.0213239063049272e+18,0.0,High Risk
0x04631f939c69d8660c648b56b6e10595f0255b10,290,1,49876.38,0.0,High Risk
0x0462d63693c30e73e3646ade6f0aa44ea307832a,290,1,120098802000000.22,0.0,High Risk
0x04621637c3a72db27d6f1fc1352480fd4d1e7b06,290,1,79362.09,0.0,High Risk
0x0462096a2631fa4974713f0c0e29b43b510f6570,290,1,1048999.94,0.0,High Risk
0x0461fcc541d33ec0b3b7a7a0512c181ce2af6e65,290,1,1.6352950742669169e+18,0.0,High Risk
0x046bbe099cfa0b6cc71d59d6e4cd38c5d0eef71b,290,1,5.389228420842662e+20,0.0,High Risk
0x05f86353c6b6cfd4070bc811e135c234e1d77cd1,290,1,1064312.43,0.0,High Risk
0x0468c74ae65de29f1bc104d97560ae26ae7069fe,290,1,7.789477186277453e+19,0.0,High Risk
0x04688b862e4343986ab317fcbba865dfab1a4bb3,290,1,1108545.42,0.0,High Risk
0x04752c1a5013a42b400548d56ad5e0de64387def,290,2,3.820541945576487e+19,1.2,High Risk
0x0473652f955accfa58787ba2770198826bee9f93,290,1,10489229.38,0.0,High Risk
0x0036472d3ca5e7ab22477d62682b2a3d9436d328,290,1,1.023869648132951e+19,0.0,High Risk
0x0034d2a08772822866b08d2c585e5c8e25723760,290,1,6.487740221834815e+20,0.0,High Risk
0x05fd3ebceeb2b571876cc77c898c512e14e2cda6,290,1,5.510200236599296e+19,0.0,High Risk
0x0466c8e551c53ea1d554ea1dbfd32f154ab7f089,290,1,1.4500427072230244e+20,0.0,High Risk
0x017252042524df387a7ed994d41d7bde44f4670a,290,2,4.235820781910183e+18,10.0,High Risk
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,290,1,1093929.71,0.0,High Risk
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,290,1,3.848873014010395e+18,0.0,High Risk
0x05836bb87ccfe6f364b7ec7f821bf6431ff4270f,290,1,1106186.37,0.0,High Risk
0x05834fc3038acb6434e5930f351947af0d6431a0,290,2,2259609.88,5.5,High Risk
0x0583035204b3053085f8a5dd580f566bee4a89b8,290,1,1116156.95,0.0,High Risk
0x0581aa730b3b1de111680591745d2a4c2ef3e064,290,2,1.010347232670285e+19,4.9,High Risk
0x05804c97ed9afda7533ec39f942dc2ba2d02031b,290,1,1005734.29,0.0,High Risk
0x05fbbd0bc6e9570aae0a0e7d8cb3de9a2ae2b6b4,290,1,1.7616045706635267e+17,0.0,High Risk
0x05fb5845068ab806510bc2b3d13c78e08fa6e988,290,2,2.0486283920920046e+18,4.2,High Risk
0x05f864aea649d17ce380248864b2aced4f67851d,290,1,1503545.45,0.0,High Risk
0x04721424482164fbc54992e6642e228bddd154d9,290,4,2.388030544409044e+21,6.5,High Risk
0x0471576d6dc3e08b74de7408bcf406b5763a9eb7,290,2,2010646.07,7.1,High Risk
0x046f8f1897b93398cd8b495e81ef0ababfe11d68,290,1,1261946.76,0.0,High Risk
0x046f3d4ac4df2caa030714b79958661e04566b6e,290,1,1.8926655519962458e+17,0.0,High Risk
0x046bdeec373e1d675c0d97af29195b63fc403729,290,1,1.2420148464937946e+17,0.0,High Risk
0x047c4b0d781af5af9d64c16fb0c75cfd9ae1b365,290,1,1.768768697007629e+18,0.0,High Risk
0x047aa912135e7dacd4f761ce2de485eca88c096e,290,6,2809807.08,7.0,High Risk
0x0479326c87da7a60d2b84f8ec73ea60f8df445c9,290,1,4.2903608212808605e+21,0.0,High Risk
0x04777caf984db9a9b94b031a72ca250ae885654b,290,1,9965.31,0.0,High Risk
0x003ae57782ab0f390908f8d7a3a9680bcfc62ec0,290,2,2085925.95,5.0,High Risk
0x0279a66c8fc0e8437c4c3fbd428da735c830ef16,290,1,1.5867595507995233e+18,0.0,High Risk
0x046a5a52eb9cd49f80fe73542e46dc675ae6cb0e,290,1,2.0032778931252472e+18,0.0,High Risk
0x046990dba8e405d8e195db1038b792279c56d7b6,290,1,1.060277795218582e+18,0.0,High Risk
0x0485c45ca2c7aef83b2cea8707874e38b5524e68,290,1,6.889706450297553e+17,0.0,High Risk
0x04e890472a98d3770cd1b14c3717eb39a4978d0b,290,1,1097617.9,0.0,High Risk
0x04e6cc49e0aeb43a93278ab30be2fb6dc8911e18,290,1,3.956281200542883e+18,0.0,High Risk
0x0475804706c2128de587e400bd725b75eec84839,290,2,14377.54,0.0,High Risk
0x04826a8b3190c525602609bac98f85f28b3a56b3,290,1,1.4500480926393418e+18,0.0,High Risk
0x048257c85f457a6b22a30db67cc781676fa521c8,290,1,1095392.5,0.0,High Risk
0x04819393b5f4bc198c2b68c4671c9b0dea36a68e,290,1,1101858.35,0.0,High Risk
0x0480c86160aebcfd291466fac4433175d57d89c3,290,2,2.1522963211817787e+18,8.7,High Risk
0x0279431a5e11d234dcf1d4493494db9f06ea42cd,290,1,1.5160769284983378e+21,0.0,High Risk
0x0030de8f624d2b2513c6dbbff788bb109b80304d,290,1,1.0031586054611734e+18,0.0,High Risk
0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,290,1,4.768792449483425e+16,0.0,High Risk
0x003094a91a3b5523bc601b221f80183bd347e9ae,290,2,2259609.88,5.5,High Risk
0x0277c418ad9186e3de965d28da09ca265314e6ae,290,1,1295772.65,0.0,High Risk
0x00305f0dc87d6bf12ac07e37ac0d2336d5906b93,290,1,1.815047297099417e+18,0.0,High Risk
0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,290,1,12361.42,0.0,High Risk
0x0038281701bf3f51fdbb18903c6e18776780a9a1,290,1,1093929.71,0.0,High Risk
0x00283b611db7844cb5677b311afd67c8e3078518,290,1,7201520.67,0.0,High Risk
0x0027c6cd01364a3c5d29f72269b36dfe85628193,290,1,1886450.93,0.0,High Risk
0x00326e37cef76788f6b0cf643c94481d60bd3d58,290,2,2.655482113639552e+19,0.1,High Risk
0x0031fc2cc920357b9767ab93200c5bf69c43e8e7,290,1,1.0519093751900908e+18,0.0,High Risk
0x027763281d2088f8e23a42be830c244631e344ce,290,1,1885496.81,0.0,High Risk
0x0037643e4ec2b622270676e9e7aa163b261cfb79,290,1,1838240.37,0.0,High Risk
0x0036a2f1f6136bb9d7992f7def692126a279e702,290,1,1.0147174318145307e+18,0.0,High Risk
0x047fb945951f9801ab087a6e7e44ce87361931d1,290,1,9.966475332244042e+17,0.0,High Risk
0x047f36f975bf17d79ee15d96fbadacf6c0e49dcc,290,2,3768100.92,8.4,High Risk
0x04899a2bba1faf90a5779aaabfc169339744c227,290,1,1.6653269848467776e+18,0.0,High Risk
0x04898eedaa574d173f7d7705168bcebcf3824e2d,290,1,139479593.27,0.0,High Risk
0x0488def629e5780e493829c28e704864cbef0b8a,290,2,2252168.35,4.8,High Risk
0x0488456ea17ec42ad21df20efb4a35a37d710064,290,1,1126630.07,0.0,High Risk
0x04874b6d702120d4a722e25d9cba2ae0790334f4,290,1,1.020619756576002e+18,0.0,High Risk
0x0486b904c347c7794e70a37c8d53a67b64b38b5f,290,1,9914.94,0.0,High Risk
0x04868121d0d38eae597dd6b23e8d120775006674,290,1,1.039938640063593e+18,0.0,High Risk
0x04cf5e616dda9b78c09039cb39ccddb5631d066f,290,4,2.2493773677966894e+18,7.6,High Risk
0x0495ef8dec406418adbeb8e66b78ffbf7fd07a34,290,2,2.0700112370468163e+18,8.7,High Risk
0x0494a6fe59e7b6db7cc4d8530f95f4f836e2100b,290,1,1.74184622294875e+17,0.0,High Risk
0x04a0362b7c9bea7f14cbf1f33998ff552f731ce0,290,1,1002351.88,0.0,High Risk
0x049fd5a7f8d59517260baefa017b79c0ce19f0d0,290,1,1107676.62,0.0,High Risk
0x049fa027e31206dd10b1ef184e7f564b41eef68f,290,5,1.367123501851886e+19,0.0,High Risk
0x04e62093139964b4f730dd93634ad193dc13ecca,290,1,3.287513543565043e+20,0.0,High Risk
0x04e545de9c2079cc8b219c9a4fa15c9d0d1ff73e,290,1,1106460.68,0.0,High Risk
0x04e2100602d434733dd26d5a4d17257a89038df9,290,1,1116124.77,0.0,High Risk
0x04e1d908395d64f429d57b7e848e4b63b1cdd91a,290,2,2037234.98,7.6,High Risk
0x002d59b6a7b3483c8c1ef38c90cbe7790aeaea50,290,1,1.0583110892772929e+18,0.0,High Risk
0x002c77a71d54e6da4b28690fe1676752a74a67eb,290,1,1159747.35,0.0,High Risk
0x002bb13a55bf4525f02717708dd4534ecc475193,290,2,3141551.3,0.0,High Risk
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,290,1,1105875.57,0.0,High Risk
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,290,2,2.123490954986433e+18,3.7,High Risk
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,290,1,3.737532010034612e+16,0.0,High Risk
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,290,1,1105627.75,0.0,High Risk
0x017b176e25cf8685d25f085a8331fec5352a58ec,290,1,1851651.27,0.0,High Risk
0x06185db89f5c8ef5e5a0abc95c5cb69b54c33f30,290,1,98.72,0.0,High Risk
0x021174b0d7d6040b503d7a967e9b56c0ad40da5c,290,3,2.4724757599599987e+17,7.1,High Risk
0x021028695eafdde60e139d87000a8bd6cb65645e,290,1,8.775965517803684e+18,0.0,High Risk
0x0617d8b4509d856bcfd0870b1bb27c8f68e1d536,290,1,1185689.88,0.0,High Risk
0x01b84c86f45b3961296286d8ef8ec49709606b36,290,1,1024737.83,0.0,High Risk
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,290,1,1133773.89,0.0,High Risk
0x01c5668541751d62e3d36a7f8af12ceed452f312,290,1,1.0228264959298437e+18,0.0,High Risk
0x01adf60f3a3455f78cd196763c1203c8fde2c039,290,1,1.5834577191039662e+18,0.0,High Risk
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,290,1,103510847.29,0.0,High Risk
0x01aa226e0895cfc97fee2121222dd005160ea9c2,290,1,1.0323369154606006e+18,0.0,High Risk
0x01b457774fee6105593031a3eb023a873c450c4a,290,1,1.6735533791870874e+18,0.0,High Risk
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,290,1,1.1925897750328686e+18,0.0,High Risk
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,290,1,1499411689.5,0.0,High Risk
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,290,1,3061895851757261.0,0.0,High Risk
0x04900d94ce6b1689922d8f0f672f8473aa49eb62,290,1,9747016933645808.0,0.0,High Risk
0x048bcde2ea3e9f4c14ce9ad83c96bbdc61ca2f4c,290,1,1.0168777726115505e+18,0.0,High Risk
0x049808d5eaa90a2665b9703d2246dded34f1eb73,290,1,1188265.62,0.0,High Risk
0x04973fe77a1f4ea0c3d647661fc0c95e11e538e1,290,1,1.534357094221803e+17,0.0,High Risk
0x0497139c9c7c0faef171143f71b0fe54fa24dcb1,290,1,1.1749564727338449e+19,0.0,High Risk
0x049702e543254ea9f16abe9d6aa9b1d1e9efbee4,290,1,1.7267147069704768e+17,0.0,High Risk
0x0596ba515818c72366468b40a93e38f8e44a4e2d,290,1,1403402.34,0.0,High Risk
0x05b02f5f36da0730785f75086d55444239a8089d,290,1,1.170310157946553e+18,0.0,High Risk
0x05ae85da4be4a3852e8b67d3d40daaab939badb6,290,2,2111697.21,2.8,High Risk
0x0215c2f6db85805f14b1336a9fbb776f3f4e761c,290,3,4.5050476614035994e+17,0.0,High Risk
0x0214b549ba0b87c4e614e0c986036cf6c1a9979e,290,1,4793447145220482.0,0.0,High Risk
0x02129dacaf309e51cc4f6f0635876f03789ae77b,290,1,1.0333589949250802e+18,0.0,High Risk
0x05ab23f254285f98e358dd78138a270fd0485045,290,1,1106520.56,0.0,High Risk
0x061716a85aba5e37626e4a2c33596d59823d30b8,290,1,1.1781190379389714e+18,0.0,High Risk
0x05aa05b10fa49bf1c1ab11c5857ec0706680dd85,290,1,1.1038640370379864e+17,0.0,High Risk
0x05a9f15665e735dfc5821639cccd5713ba3ef1bd,290,2,2061992.34,5.9,High Risk
0x04a965e6c08deeb868d46f4706c70f2df2a0e2aa,290,3,2238362875295746.2,0.0,High Risk
0x04a8b2bc24fd83f62bf1a3b4365932e5a25404f6,290,1,1.9064924528960765e+17,0.0,High Risk
0x049ed9ff140a2ad73db0cbd993771d16e86b4b5e,290,1,1111407.24,0.0,High Risk
0x049ebefecd528c6580c11d00e353e52b49c56dd2,290,3,3.053013364773932e+19,8.3,High Risk
0x049df4b2adb3260c5df50f4faa072fa821f0f89a,290,1,1.6426427158889424e+17,0.0,High Risk
0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,290,1,2.045908664031135e+17,0.0,High Risk
0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,290,1,1862989.3,0.0,High Risk
0x0026bc865efa2fb74d18c3be5a77c780756e50e6,290,1,1.6209142428199926e+17,0.0,High Risk
0x0025a856d01a898bd52286d56c52323b13937b65,290,1,1.422024974218183e+17,0.0,High Risk
0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,290,1,2.604409029024456e+16,0.0,High Risk
0x0023f4cbb5d47ef377af97fc5c7399b62e31e0ff,290,2,3.1033054982620954e+18,1.0,High Risk
0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,290,1,5129981.41,0.0,High Risk
0x0023d9ffe7d793895c5da5833d56c737832ead2b,290,2,15189578.91,0.0,High Risk
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,290,2,2259609.88,5.5,High Risk
0x002379916ac42a432f3b53f16782d33267debb4c,290,1,1.1886507952922616e+18,0.0,High Risk
0x00222d56e0509a5e9ab05c588c548290a5e9f876,290,1,1.10570237623672e+18,0.0,High Risk
0x060a8f894509c0d83fa2c5dfe01cca5d3a83ef6a,290,3,3.235971844674331e+18,2.8,High Risk
0x06098dc30b09865b5eaaf0a40dd373c0fbbf2741,290,1,1.7235641661895552e+17,0.0,High Risk
0x000000000051d07a4fb3bd10121a343d85818da6,290,1,2.856944803614927e+20,0.0,High Risk
0x0607b97b63fd136e2cc4706574fcc5f6cae8d5cc,290,1,1.0279396293473861e+18,0.0,High Risk
0x060752bfa4e4f03f7a3cff4a069ad8f234068619,290,1,1.423842846041864e+18,0.0,High Risk
0x0605cec3dfeb1b5e4d850fd094a34d66f49bcd97,290,1,1134943.36,0.0,High Risk
0x04e143012ddcd4da17c439992614f51d4f2d367d,290,4,244879162361310.2,23.7,High Risk
0x04e0d1a9aa9a0196175bd65c925de8975e0119db,290,1,3.088576798286581e+20,0.0,High Risk
0x04e086dbc437c49e89ffd74cd11beb59d49e6180,290,1,1.1896050675789366e+18,0.0,High Risk
0x04df6080e88b03f222a7297562428c5828a59500,290,1,1973953.6,0.0,High Risk
0x04de57ea266868ee5ba9d98e744113d1ef889e15,290,2,2.942990744688436e+18,1.6,High Risk
0x04dcc7c1dc6cd28a3d7e1c16d6567643445014c2,290,1,1.637522465043386e+18,0.0,High Risk
0x04dc49397769e402f28c1e65cefcf31664a03377,290,1,2.8147427034400056e+16,0.0,High Risk
0x04dbfb3ea8b3a57a8e4bcec3af0269344b929f6a,290,1,1.3312767358275684e+18,0.0,High Risk
0x04db48ca88f936bacd571b4c4ff4e3b1f5687bcb,290,1,1.877678705219359e+17,0.0,High Risk
0x04a9674c700ebf21d4ab7dcbd5fc6ee6db08c398,290,1,1.4042646726356011e+17,0.0,High Risk
0x04a2bcf8c95199866c4ccd9362fdee975eee406d,290,1,1092542.49,0.0,High Risk
0x04b223027e2abc98aa863153c652fd9ee45ef855,290,1,1.8673583707083656e+18,0.0,High Risk
0x04b195e405d68f64d1ec39cd6504dfc8ac048243,290,1,1.653141762247637e+17,0.0,High Risk
0x04afc5c09a6f06070c0cdbaf2b2604e371f50f41,290,2,1.9042802967514201e+21,0.0,High Risk
0x04ae99f5c4658cad9939c31bc45dd80406f8585d,290,1,1072468.63,0.0,High Risk
0x04ae4c5aa43f580c6648a3bb4624c73ccae49014,290,1,2.3843827896881677e+17,0.0,High Risk
0x04ae0e27e25f13714dbd04b248b64dd748761b79,290,1,1.0173337887748122e+18,0.0,High Risk
0x04aa925e6db233c1af8850a3dcb165ab328f9dfb,290,1,2.1197121798320068e+16,0.0,High Risk
0x04aa1e3a5c1a5b16d83694daa6dde6acfee54eb8,290,1,1239674.59,0.0,High Risk
0x04a9e17c30292cef63922a16dd24ce3893775ea0,290,2,2190112.25,5.6,High Risk
0x04b504db381e3058c6f83218501b74d647bbdbd5,290,1,10726.31,0.0,High Risk
0x00000000001accfa9cef68cf5371a23025b6d4b6,290,1,1987663654.86,0.0,High Risk
0x04a6b171582bf89567aa91780db5ad2479fc383c,290,3,8.844073417357337e+18,0.0,High Risk
0x04a5f2cd0cdc04f4c483d3dffc71c218551500d1,290,4,4.1950129951770755e+19,0.0,High Risk
0x001875a076b3cfe1c9535d76b0345c16e3d61118,290,2,2259609.88,5.5,High Risk
0x060aa29adb1e32a4d5471461ea5e9815028a82c5,290,1,1.7899557394699926e+17,0.0,High Risk
0x060e95ef23d06dbacfe4639fd25c6020b1d879bf,290,1,1.0224664243406606e+18,0.0,High Risk
0x000dd5baf04ffe492508f5f45ac3d9374b193f57,290,1,1.3920558505203293e+17,0.0,High Risk
0x000d0ccd6b0e27ce38018b1304ef4f2cd345b636,290,1,1218108806215370.8,0.0,High Risk
0x04b3ed7b273e9d71d85e364d5101652648be0867,290,1,1.028358224508947e+18,0.0,High Risk
0x04b351407edcbcf7d3eaf684be50036b27421a43,290,1,1107468.63,0.0,High Risk
0x04c009847728a5d8094b1c88954d5f1a39d02c75,290,1,1.1333979132028768e+19,0.0,High Risk
0x04bf664ad34a7a838518ba3c22eb1174584589b1,290,1,1.8040378483079096e+18,0.0,High Risk
0x04bef5ce18d1211e16d3dd30252f7eca71198412,290,1,1.7790117682720534e+17,0.0,High Risk
0x00133f29e7d424f4e5773532b3fc35d020e9c54e,290,2,2435337.78,6.1,High Risk
0x00130437654e7e86cbbeeaf34f4771df6a1fb45c,290,1,2.0424043145808832e+17,0.0,High Risk
0x0012668072f7e0579caf7e047713d8b6d476d0db,290,2,2.2961814875215224e+18,2.8,High Risk
0x00202f8f6bb6f100241ce0726922f2bd4c7196ee,290,1,23605.15,0.0,High Risk
0x001f96b7e19a54ae45f451b0148336504d03fdcf,290,1,566640822.66,0.0,High Risk
0x001d4aa3f14b6e0019e5615e9c8eb50659061220,290,1,1133785.13,0.0,High Risk
0x001d2a3192a49e28cac0a7abcaa916648c62b982,290,1,1.5659901853326884e+18,0.0,High Risk
0x0019bd9f6142943f3a03a8a62d0001a95213f555,290,1,1.2660839226404059e+17,0.0,High Risk
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,290,1,2941419.8,0.0,High Risk
0x061667d49211840a590513f622a92ec170de7879,290,1,515843250.13,0.0,High Risk
0x04cd1eed570dbc3ab3793b06160cdf21797806c5,290,1,1.1038640370379864e+17,0.0,High Risk
0x04d0f59c2b4e23210dd7f6ece497e732814e759b,290,1,1089899.63,0.0,High Risk
0x04ca10d9c7fd91eaefbc8f78406162eb8b76bc28,290,1,7.89819173638991e+18,0.0,High Risk
0x04c9b1744e0cc0e2879bbbb41b6a77e10625b87a,290,3,2.2730475876687938e+19,0.0,High Risk
0x04bcedca9d869d3d6cb35c8e5751160cea90ca4a,290,1,2.2603542030325904e+17,0.0,High Risk
0x04bc88e5693ac863f9c693930354cf6a000ef077,290,1,1.7704710475460368e+17,0.0,High Risk
0x04ba162fac660a46e6b234413543a18cf101670e,290,1,1132148.48,0.0,High Risk
0x04b9164c0335c93939dc6edb65d2274e96129afe,290,1,3.7288955941456845e+18,0.0,High Risk
0x04c478f571836b5dbcf487f7936f3416c4df0b67,290,1,1248628.39,0.0,High Risk
0x060cfcf2bd89aadaedd2f2b4760466ec1c57377c,290,1,1.6567195766221952e+17,0.0,High Risk
0x04c3ef3269f17c13df50fc16197df38f90c5c587,290,1,1.0947877783805773e+18,0.0,High Risk
0x04c2c40c7ea88a5a45995542d85b9b21b333b26c,290,1,1099986.16,0.0,High Risk
0x04c28766bf1e464f9a87432281d6a456342b7c3e,290,1,1080112.15,0.0,High Risk
0x04c2596bb175752f87f3f41e7352543beec82edf,290,2,2.0394053205957107e+18,0.9,High Risk
0x000eab293e332bd6e67018a9150e8807bfac3233,290,1,1.097254760600487e+18,0.0,High Risk
0x04c21b856704bd1bf00faceae9a76af5742aa60d,290,1,1338054.9,0.0,High Risk
0x04c172c3ea090370e7947415ea2d0ee6a486702b,290,1,1102594.31,0.0,High Risk
0x04d8e6eb0e3e3a7211ad92355c9c35e107bbc7eb,290,1,8634852.48,0.0,High Risk
0x04d8763310b89bc61ced6f4a86f3eeca7613a157,290,1,1.1617790498956308e+18,0.0,High Risk
0x04d7a4f5ef30dfb0b266376a4d08621540786c8a,290,1,1964738.69,0.0,High Risk
0x019dd1181011ab3207b948cf9d00c0a011d33c74,290,1,1.9049719343259963e+20,0.0,High Risk
0x04ccad654b08f198e01402063ae2a2f1fc0fe6f0,290,1,1.0780971364845187e+18,0.0,High Risk
0x04cc760c74225af2df2dff53f0710c61c22edad3,290,1,1.4599617513714176e+17,0.0,High Risk
0x04cb9f14ec7372bc0cce89756a395787703d8bd2,290,1,1.242471459060745e+18,0.0,High Risk
0x000000007858e6f2668e1e06111cfa24403a5466,290,1,1.4216066648145406e+17,0.0,High Risk
0x0002761e848b24046a53d494847b11a3e1d36b09,290,1,1.0022621744374797e+18,0.0,High Risk
0x000000000096026fb41fc39f9875d164bd82e2dc,290,2,5152310624158186.0,7.6,High Risk
